study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	base_count	experiment_title	study_title	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_galaxy	sample_alias	sample_title
PRJEB4352	SAMEA2189671	ERS327858	ERX288823	ERR315691	408172	marine metagenome	454 GS FLX Titanium	SINGLE	261842	144082092	454 GS FLX Titanium sequencing; Marine metagenome Titanium Simple	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_3.GAC.AHX_AAHOTS_GHH8HNY03	run_3.GAC.AHX_AAHOTS_GHH8HNY03	64744523	2eeb42e70e0a9de21e69beddf2992112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315691/ERR315691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AAHOTS_GHH8HNY03.sff	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AAHOTS_GHH8HNY03.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315691	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315691		sample_AHX_408172_7SUR1SSUU11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189667	ERS327854	ERX288830	ERR315692	408172	marine metagenome	454 GS FLX Titanium	SINGLE	598818	334833423	454 GS FLX Titanium sequencing; Marine metagenome Titanium Simple	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_1.GAC.AHX_AACOTS_GID30WG01	run_1.GAC.AHX_AACOTS_GID30WG01	143714095	73b117ccbdc1c9ff0626a13c700d8b29	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315692/ERR315692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AACOTS_GID30WG01.sff	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AACOTS_GID30WG01.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315692	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315692		sample_AHX_408172_7DCM1QQSS11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189665	ERS327852	ERX288821	ERR315693	408172	marine metagenome	454 GS FLX Titanium	SINGLE	236860	126278326	454 GS FLX Titanium sequencing; Marine metagenome Titanium Simple	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_3.GAC.AHX_AAGOTS_GFU6U0Q03	run_3.GAC.AHX_AAGOTS_GFU6U0Q03	64362413	3c12c555042f4ecc11f1ce710b23a465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315693/ERR315693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AAGOTS_GFU6U0Q03.sff	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AAGOTS_GFU6U0Q03.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315693	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315693		sample_AHX_408172_7SUR1QQSS11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189669	ERS327856	ERX288828	ERR315694	408172	marine metagenome	454 GS FLX Titanium	SINGLE	211886	178082919	454 GS FLX Titanium sequencing; Marine metagenome Titanium LR Simple	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_4.GAC.AHX_AADOKS_GJG1U1Y04	run_4.GAC.AHX_AADOKS_GJG1U1Y04	67807001	75fbdbc96f3a0241c534205e66944b78	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315694/ERR315694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AADOKS_GJG1U1Y04.sff	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AADOKS_GJG1U1Y04.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315694	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315694		sample_AHX_408172_7DCM1SSUU11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189666	ERS327853	ERX288835	ERR315695	408172	marine metagenome	454 GS FLX Titanium	SINGLE	501271	246256437	454 GS FLX Titanium sequencing; Marine metagenome Titanium Multiplex	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_1.GAC.AHX_AAIOTM_GJMJM7001.RLMID11	run_1.GAC.AHX_AAIOTM_GJMJM7001.RLMID11	86463740	2db77946e029ea6aec2b3980db614d95	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315695/ERR315695.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AAIOTM_GJMJM7001.RLMID11.sff	ftp.sra.ebi.ac.uk/vol1/ERA241/ERA241291/sff/AHX_AAIOTM_GJMJM7001.RLMID11.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315695	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315695		sample_AHX_408172_7DCM1MMQQ12	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189670	ERS327857	ERX288959	ERR315798	408172	marine metagenome	unspecified	PAIRED	32281871	6972884136	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAEOSU_8_627E4AAXX	run_AHX_AAEOSU_8_627E4AAXX	2786671748;2911937368	ce89202722c258d91f3a3c01b8e582f2;070697ce7f781d48d27cf75bf1cac5eb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315798/ERR315798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315798/ERR315798_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSU_8_1_627E4AAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSU_8_2_627E4AAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSU_8_1_627E4AAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSU_8_2_627E4AAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315798	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315798		sample_AHX_408172_7SUR1GGMM11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189666	ERS327853	ERX288971	ERR315799	408172	marine metagenome	unspecified	PAIRED	37024500	7997292000	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAIOSU_7_624YLAAXX	run_AHX_AAIOSU_7_624YLAAXX	3113241337;3220368698	f330d80a1484a9d5e108e0d1fdc84113;a311436616831aa77a33221f510dd287	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315799/ERR315799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315799/ERR315799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_7_1_624YLAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_7_2_624YLAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_7_1_624YLAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_7_2_624YLAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315799	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315799		sample_AHX_408172_7DCM1MMQQ12	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189670	ERS327857	ERX288950	ERR315800	408172	marine metagenome	unspecified	PAIRED	12261313	2501307852	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire multiplex	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAEOSW_3_62FL1AAXX.M1T	run_AHX_AAEOSW_3_62FL1AAXX.M1T	944562173;750496762	8dedef1de42dc990fa5cb89a6b999de2;7440de5da4fab34291c4d1d0efe50c80	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315800/ERR315800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315800/ERR315800_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_3_1_62FL1AAXX.M1T.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_3_2_62FL1AAXX.M1T.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_3_1_62FL1AAXX.M1T.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_3_2_62FL1AAXX.M1T.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315800	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315800		sample_AHX_408172_7SUR1GGMM11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189670	ERS327857	ERX288954	ERR315801	408172	marine metagenome	unspecified	PAIRED	31847641	6879090456	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAEOSU_7_627E4AAXX	run_AHX_AAEOSU_7_627E4AAXX	2758401924;2886786265	3dd175608d63bef44a18bc687a0746e0;2f5174f0064c7ca72517c163ae0505f6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315801/ERR315801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315801/ERR315801_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSU_7_1_627E4AAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSU_7_2_627E4AAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSU_7_1_627E4AAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSU_7_2_627E4AAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315801	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315801		sample_AHX_408172_7SUR1GGMM11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189670	ERS327857	ERX288947	ERR315802	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	163300930	49316880860	Illumina HiSeq 2000 paired end sequencing; Marine metagenome HiSeq 2000 Paire chevauchant multiplex	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAEOSF_2_D0803ACXX.IND1	run_AHX_AAEOSF_2_D0803ACXX.IND1	20426830177;20187892825	d2558a8e3999f0f086de09820dff4d2a;41de56b2e7f25d8d02a7270d4d2c161c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315802/ERR315802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315802/ERR315802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSF_2_1_D0803ACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSF_2_2_D0803ACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSF_2_1_D0803ACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSF_2_2_D0803ACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315802	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315802		sample_AHX_408172_7SUR1GGMM11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189672	ERS327859	ERX288951	ERR315803	408172	marine metagenome	unspecified	PAIRED	34103618	7366381488	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAAOSU_5_624YLAAXX	run_AHX_AAAOSU_5_624YLAAXX	3057206140;3147436076	e5ab781ecf8dcde309e341b09e65e61c;3389726b84bc4e5aed278b18fcba1efa	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315803/ERR315803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315803/ERR315803_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAAOSU_5_1_624YLAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAAOSU_5_2_624YLAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAAOSU_5_1_624YLAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAAOSU_5_2_624YLAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315803	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315803		sample_AHX_408172_7DCM1GGMM11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189666	ERS327853	ERX288970	ERR315804	408172	marine metagenome	unspecified	PAIRED	99259325	20645939600	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAIOSU_6_C002FABXX	run_AHX_AAIOSU_6_C002FABXX	8213704848;8260292292	c86b552e133e4b527813e072866c2247;f9fabbbb8718fe375a3edcf216b411a9	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315804/ERR315804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315804/ERR315804_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_6_1_C002FABXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_6_2_C002FABXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_6_1_C002FABXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_6_2_C002FABXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315804	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315804		sample_AHX_408172_7DCM1MMQQ12	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189670	ERS327857	ERX288962	ERR315805	408172	marine metagenome	unspecified	PAIRED	12099711	2468341044	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire multiplex	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAEOSW_4_62FL1AAXX.M1T	run_AHX_AAEOSW_4_62FL1AAXX.M1T	887612496;740786000	37eea4e1b48ed610745bcd3c1c16fb68;619bb1ccd88e14fc6e2b967cb5b3ad74	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315805/ERR315805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315805/ERR315805_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_4_1_62FL1AAXX.M1T.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_4_2_62FL1AAXX.M1T.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_4_1_62FL1AAXX.M1T.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_4_2_62FL1AAXX.M1T.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315805	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315805		sample_AHX_408172_7SUR1GGMM11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189666	ERS327853	ERX288957	ERR315806	408172	marine metagenome	unspecified	PAIRED	36807082	7950329712	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAIOSU_8_624YLAAXX	run_AHX_AAIOSU_8_624YLAAXX	3086179854;3181062907	d44bde14fc48e1261330a5e6a910da49;65a08630d07c40d5e41bb193c65edb5d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315806/ERR315806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315806/ERR315806_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_8_1_624YLAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_8_2_624YLAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_8_1_624YLAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAIOSU_8_2_624YLAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315806	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315806		sample_AHX_408172_7DCM1MMQQ12	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189669	ERS327856	ERX288960	ERR315807	408172	marine metagenome	unspecified	PAIRED	92732359	19288330672	unspecified paired end sequencing; Marine metagenome GA IIx Pairee	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AADOSP_3_C002FABXX	run_AHX_AADOSP_3_C002FABXX	7989028052;7989538400	2ecdc19a486cce12b30c0160381854f7;4103f59ada0b8afe62013ad09a8c9cc2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315807/ERR315807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315807/ERR315807_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AADOSP_3_1_C002FABXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AADOSP_3_2_C002FABXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AADOSP_3_1_C002FABXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AADOSP_3_2_C002FABXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315807	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315807		sample_AHX_408172_7DCM1SSUU11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189668	ERS327855	ERX288963	ERR315808	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	86099866	17908772128	Illumina HiSeq 2000 paired end sequencing; Marine metagenome HiSeq 2000 Paire chevauchant	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAKOSE_3_81DHUABXX	run_AHX_AAKOSE_3_81DHUABXX	7565073389;7304443219	8e8351bd82ac5fa64f99ed9cc31c3496;218a0f71463d1bb34f98d52f6dcb7038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315808/ERR315808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315808/ERR315808_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAKOSE_3_1_81DHUABXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAKOSE_3_2_81DHUABXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAKOSE_3_1_81DHUABXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAKOSE_3_2_81DHUABXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315808	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315808		sample_AHX_408172_7SUR1MMQQ12	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189667	ERS327854	ERX288952	ERR315809	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	86987246	18093347168	Illumina HiSeq 2000 paired end sequencing; Marine metagenome HiSeq 2000 Simple ou Paire	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AACOSU_5_814P9ABXX	run_AHX_AACOSU_5_814P9ABXX	7960017840;7678906231	e7af6945dd8416df97b85e70b8df4b29;4bf7782248d5f236b7580c2dbaf24f09	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315809/ERR315809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315809/ERR315809_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AACOSU_5_1_814P9ABXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AACOSU_5_2_814P9ABXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AACOSU_5_1_814P9ABXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AACOSU_5_2_814P9ABXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315809	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315809		sample_AHX_408172_7DCM1QQSS11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189669	ERS327856	ERX288953	ERR315810	408172	marine metagenome	unspecified	PAIRED	27437583	5926517928	unspecified paired end sequencing; Marine metagenome GA IIx Pairee	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AADOSP_2_61WLBAAXX	run_AHX_AADOSP_2_61WLBAAXX	2363958557;2404731976	adde02e13d9780818628aead4da52fd2;753088fed522f134566abf583d82ff88	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315810/ERR315810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315810/ERR315810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AADOSP_2_1_61WLBAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AADOSP_2_2_61WLBAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AADOSP_2_1_61WLBAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AADOSP_2_2_61WLBAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315810	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315810		sample_AHX_408172_7DCM1SSUU11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189672	ERS327859	ERX288968	ERR315811	408172	marine metagenome	unspecified	PAIRED	34017881	7347862296	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAAOSU_6_624YLAAXX	run_AHX_AAAOSU_6_624YLAAXX	3040422140;3141778195	0b5e0c6ea9702f77e5cc7f4c76a07c75;77cd754b258cff4f50f78f9033f898c3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315811/ERR315811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315811/ERR315811_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAAOSU_6_1_624YLAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAAOSU_6_2_624YLAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAAOSU_6_1_624YLAAXX.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAAOSU_6_2_624YLAAXX.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315811	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315811		sample_AHX_408172_7DCM1GGMM11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
PRJEB4352	SAMEA2189670	ERS327857	ERX288956	ERR315812	408172	marine metagenome	unspecified	PAIRED	12139533	2476464732	unspecified paired end sequencing; Marine metagenome GA IIx Simple ou Paire multiplex	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AAEOSW_2_62FL1AAXX.M1T	run_AHX_AAEOSW_2_62FL1AAXX.M1T	941926190;759050079	d5c6761904a4c67fcff619b09d042583;8c9ffc3ac69a6596ad048dca8d4bb9d8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315812/ERR315812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315812/ERR315812_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_2_1_62FL1AAXX.M1T.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_2_2_62FL1AAXX.M1T.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_2_1_62FL1AAXX.M1T.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA242/ERA242028/fastq/AHX_AAEOSW_2_2_62FL1AAXX.M1T.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315812	ftp.sra.ebi.ac.uk/vol1/err/ERR315/ERR315812		sample_AHX_408172_7SUR1GGMM11	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protists
